;Temperatura;;Pressão;;Volume;
{ temperatura:;30;, pressao:;60;, volume:;3,3;},
{ temperatura:;30,8;, pressao:;60;, volume:;3,3;},
{ temperatura:;31,1;, pressao:;60;, volume:;3,2;},
{ temperatura:;31,6;, pressao:;60;, volume:;3,2;},
{ temperatura:;32,2;, pressao:;60;, volume:;3,2;},
{ temperatura:;0;, pressao:;62;, volume:;8,8;},
{ temperatura:;0,5;, pressao:;62;, volume:;8,6;},
{ temperatura:;1,1;, pressao:;62;, volume:;8,4;},
{ temperatura:;1,6;, pressao:;62;, volume:;8,3;},
{ temperatura:;2,2;, pressao:;62;, volume:;8,1;},
{ temperatura:;2,7;, pressao:;62;, volume:;8;},
{ temperatura:;3,3;, pressao:;62;, volume:;7,8;},
{ temperatura:;3,8;, pressao:;62;, volume:;7,6;},
{ temperatura:;4,4;, pressao:;62;, volume:;7,5;},
{ temperatura:;5;, pressao:;62;, volume:;7,3;},
{ temperatura:;5,5;, pressao:;62;, volume:;7,2;},
{ temperatura:;6,1;, pressao:;62;, volume:;7;},
{ temperatura:;6,6;, pressao:;62;, volume:;6,9;},
{ temperatura:;7,2;, pressao:;62;, volume:;6,8;},
{ temperatura:;7,7;, pressao:;62;, volume:;6,6;},
{ temperatura:;8,3;, pressao:;62;, volume:;6,5;},
{ temperatura:;8,8;, pressao:;62;, volume:;6,4;},
{ temperatura:;9,4;, pressao:;62;, volume:;6,3;},
{ temperatura:;10;, pressao:;62;, volume:;6,2;},
{ temperatura:;10,5;, pressao:;62;, volume:;6,1;},
{ temperatura:;11,1;, pressao:;62;, volume:;5,9;},
{ temperatura:;11,6;, pressao:;62;, volume:;5,9;},
{ temperatura:;12,2;, pressao:;62;, volume:;5,7;},
{ temperatura:;12,7;, pressao:;62;, volume:;5,6;},
{ temperatura:;13,3;, pressao:;62;, volume:;5,5;},
{ temperatura:;13,8;, pressao:;62;, volume:;5,4;},
{ temperatura:;14,4;, pressao:;62;, volume:;5,3;},
{ temperatura:;15;, pressao:;62;, volume:;5,3;},
{ temperatura:;15,5;, pressao:;62;, volume:;5,2;},
{ temperatura:;16,1;, pressao:;62;, volume:;5,1;},
{ temperatura:;16,6;, pressao:;62;, volume:;5;},
{ temperatura:;17,2;, pressao:;62;, volume:;4,9;},
{ temperatura:;17,7;, pressao:;62;, volume:;4,8;},
{ temperatura:;18,3;, pressao:;62;, volume:;4,7;},
{ temperatura:;18,8;, pressao:;62;, volume:;4,7;},
{ temperatura:;19,4;, pressao:;62;, volume:;4,6;},
{ temperatura:;20;, pressao:;62;, volume:;4,5;},
{ temperatura:;20,5;, pressao:;62;, volume:;4,4;},
{ temperatura:;21,1;, pressao:;62;, volume:;4,3;},
{ temperatura:;21,6;, pressao:;62;, volume:;4,3;},
{ temperatura:;22,2;, pressao:;62;, volume:;4,2;},
{ temperatura:;22,7;, pressao:;62;, volume:;4,1;},
{ temperatura:;23,3;, pressao:;62;, volume:;4,1;},
{ temperatura:;23,8;, pressao:;62;, volume:;4;},
{ temperatura:;24,4;, pressao:;62;, volume:;4;},
{ temperatura:;25;, pressao:;62;, volume:;3,9;},
{ temperatura:;25,5;, pressao:;62;, volume:;3,9;},
{ temperatura:;26,1;, pressao:;62;, volume:;3,8;},
{ temperatura:;26,6;, pressao:;62;, volume:;3,7;},
{ temperatura:;27,2;, pressao:;62;, volume:;3,7;},
{ temperatura:;27,7;, pressao:;62;, volume:;3,6;},
{ temperatura:;28,3;, pressao:;62;, volume:;3,6;},
{ temperatura:;28,8;, pressao:;62;, volume:;3,5;},
{ temperatura:;29,4;, pressao:;62;, volume:;3,5;},
{ temperatura:;30;, pressao:;62;, volume:;3,4;},
{ temperatura:;30,8;, pressao:;62;, volume:;3,4;},
{ temperatura:;31,1;, pressao:;62;, volume:;3,3;},
{ temperatura:;31,6;, pressao:;62;, volume:;3,3;},
{ temperatura:;32,2;, pressao:;62;, volume:;3,2;},
{ temperatura:;0;, pressao:;64;, volume:;9;},
{ temperatura:;0,5;, pressao:;64;, volume:;8,9;},
{ temperatura:;1,1;, pressao:;64;, volume:;8,7;},
{ temperatura:;1,6;, pressao:;64;, volume:;8,5;},
{ temperatura:;2,2;, pressao:;64;, volume:;8,3;},
{ temperatura:;2,7;, pressao:;64;, volume:;8,2;},
{ temperatura:;3,3;, pressao:;64;, volume:;8;},
{ temperatura:;3,8;, pressao:;64;, volume:;7,8;},
{ temperatura:;4,4;, pressao:;64;, volume:;7,7;},
{ temperatura:;5;, pressao:;64;, volume:;7,5;},
{ temperatura:;5,5;, pressao:;64;, volume:;7,4;},
{ temperatura:;6,1;, pressao:;64;, volume:;7,2;},
{ temperatura:;6,6;, pressao:;64;, volume:;7,1;},
{ temperatura:;7,2;, pressao:;64;, volume:;6,9;},
{ temperatura:;7,7;, pressao:;64;, volume:;6,8;},
{ temperatura:;8,3;, pressao:;64;, volume:;6,7;},
{ temperatura:;8,8;, pressao:;64;, volume:;6,6;},
{ temperatura:;9,4;, pressao:;64;, volume:;6,4;},
{ temperatura:;10;, pressao:;64;, volume:;6,3;},
{ temperatura:;10,5;, pressao:;64;, volume:;6,2;},
{ temperatura:;11,1;, pressao:;64;, volume:;6,1;},
{ temperatura:;11,6;, pressao:;64;, volume:;6;},
{ temperatura:;12,2;, pressao:;64;, volume:;5,9;},
{ temperatura:;12,7;, pressao:;64;, volume:;5,8;},
{ temperatura:;13,3;, pressao:;64;, volume:;5,7;},
{ temperatura:;13,8;, pressao:;64;, volume:;5,6;},
{ temperatura:;14,4;, pressao:;64;, volume:;5,5;},
{ temperatura:;15;, pressao:;64;, volume:;5,4;},
{ temperatura:;15,5;, pressao:;64;, volume:;5,3;},
{ temperatura:;16,1;, pressao:;64;, volume:;5,2;},
{ temperatura:;16,6;, pressao:;64;, volume:;5,1;},
{ temperatura:;17,2;, pressao:;64;, volume:;5;},
{ temperatura:;17,7;, pressao:;64;, volume:;4,9;},
{ temperatura:;18,3;, pressao:;64;, volume:;4,8;},
{ temperatura:;18,8;, pressao:;64;, volume:;4,8;},
{ temperatura:;19,4;, pressao:;64;, volume:;4,7;},
{ temperatura:;20;, pressao:;64;, volume:;4,6;},
{ temperatura:;20,5;, pressao:;64;, volume:;4,5;},
{ temperatura:;21,1;, pressao:;64;, volume:;4,5;},
{ temperatura:;21,6;, pressao:;64;, volume:;4,4;},
{ temperatura:;22,2;, pressao:;64;, volume:;4,3;},
{ temperatura:;22,7;, pressao:;64;, volume:;4,2;},
{ temperatura:;23,3;, pressao:;64;, volume:;4,2;},
{ temperatura:;23,8;, pressao:;64;, volume:;4,1;},
{ temperatura:;24,4;, pressao:;64;, volume:;4,1;},
{ temperatura:;25;, pressao:;64;, volume:;4;},
{ temperatura:;25,5;, pressao:;64;, volume:;4;},
{ temperatura:;26,1;, pressao:;64;, volume:;3,9;},
{ temperatura:;26,6;, pressao:;64;, volume:;3,8;},
{ temperatura:;27,2;, pressao:;64;, volume:;3,8;},
{ temperatura:;27,7;, pressao:;64;, volume:;3,7;},
{ temperatura:;28,3;, pressao:;64;, volume:;3,7;},
{ temperatura:;28,8;, pressao:;64;, volume:;3,6;},
{ temperatura:;29,4;, pressao:;64;, volume:;3,6;},
{ temperatura:;30;, pressao:;64;, volume:;3,5;},
{ temperatura:;30,8;, pressao:;64;, volume:;3,5;},
{ temperatura:;31,1;, pressao:;64;, volume:;3,4;},
{ temperatura:;31,6;, pressao:;64;, volume:;3,4;},
{ temperatura:;32,2;, pressao:;64;, volume:;3,3;},
{ temperatura:;0;, pressao:;66;, volume:;9,3;},
{ temperatura:;0,5;, pressao:;66;, volume:;9,1;},
{ temperatura:;1,1;, pressao:;66;, volume:;8,9;},
{ temperatura:;1,6;, pressao:;66;, volume:;8,7;},
{ temperatura:;2,2;, pressao:;66;, volume:;8,6;},
{ temperatura:;2,7;, pressao:;66;, volume:;8,4;},
{ temperatura:;3,3;, pressao:;66;, volume:;8,2;},
{ temperatura:;3,8;, pressao:;66;, volume:;8;},
{ temperatura:;4,4;, pressao:;66;, volume:;7,9;},
{ temperatura:;5;, pressao:;66;, volume:;7,7;},
{ temperatura:;5,5;, pressao:;66;, volume:;7,6;},
{ temperatura:;6,1;, pressao:;66;, volume:;7,4;},
{ temperatura:;6,6;, pressao:;66;, volume:;7,3;},
{ temperatura:;7,2;, pressao:;66;, volume:;7,1;},
{ temperatura:;7,7;, pressao:;66;, volume:;7;},
{ temperatura:;8,3;, pressao:;66;, volume:;6,9;},
{ temperatura:;8,8;, pressao:;66;, volume:;6,8;},
{ temperatura:;9,4;, pressao:;66;, volume:;6,6;},
{ temperatura:;10;, pressao:;66;, volume:;6,5;},
{ temperatura:;10,5;, pressao:;66;, volume:;6,4;},
{ temperatura:;11,1;, pressao:;66;, volume:;6,3;},
{ temperatura:;11,6;, pressao:;66;, volume:;6,1;},
{ temperatura:;12,2;, pressao:;66;, volume:;6;},
{ temperatura:;12,7;, pressao:;66;, volume:;5,9;},
{ temperatura:;13,3;, pressao:;66;, volume:;5,8;},
{ temperatura:;13,8;, pressao:;66;, volume:;5,7;},
{ temperatura:;14,4;, pressao:;66;, volume:;5,6;},
{ temperatura:;15;, pressao:;66;, volume:;5,5;},
{ temperatura:;15,5;, pressao:;66;, volume:;5,4;},
{ temperatura:;16,1;, pressao:;66;, volume:;5,3;},
{ temperatura:;16,6;, pressao:;66;, volume:;5,3;},
{ temperatura:;17,2;, pressao:;66;, volume:;5,2;},
{ temperatura:;17,7;, pressao:;66;, volume:;5,1;},
{ temperatura:;18,3;, pressao:;66;, volume:;5;},
{ temperatura:;18,8;, pressao:;66;, volume:;4,9;},
{ temperatura:;19,4;, pressao:;66;, volume:;4,8;},
{ temperatura:;20;, pressao:;66;, volume:;4,7;},
{ temperatura:;20,5;, pressao:;66;, volume:;4,7;},
{ temperatura:;21,1;, pressao:;66;, volume:;4,6;},
{ temperatura:;21,6;, pressao:;66;, volume:;4,5;},
{ temperatura:;22,2;, pressao:;66;, volume:;4,4;},
{ temperatura:;22,7;, pressao:;66;, volume:;4,4;},
{ temperatura:;23,3;, pressao:;66;, volume:;4,3;},
{ temperatura:;23,8;, pressao:;66;, volume:;4,2;},
{ temperatura:;24,4;, pressao:;66;, volume:;4,2;},
{ temperatura:;25;, pressao:;66;, volume:;4,1;},
{ temperatura:;25,5;, pressao:;66;, volume:;4,1;},
{ temperatura:;26,1;, pressao:;66;, volume:;4;},
{ temperatura:;26,6;, pressao:;66;, volume:;3,9;},
{ temperatura:;27,2;, pressao:;66;, volume:;3,9;},
{ temperatura:;27,7;, pressao:;66;, volume:;3,8;},
{ temperatura:;28,3;, pressao:;66;, volume:;3,8;},
{ temperatura:;28,8;, pressao:;66;, volume:;3,7;},
{ temperatura:;29,4;, pressao:;66;, volume:;3,7;},
{ temperatura:;30;, pressao:;66;, volume:;3,6;},
{ temperatura:;30,8;, pressao:;66;, volume:;3,6;},
{ temperatura:;31,1;, pressao:;66;, volume:;3,5;},
{ temperatura:;31,6;, pressao:;66;, volume:;3,5;},
{ temperatura:;32,2;, pressao:;66;, volume:;3,4;},
{ temperatura:;0;, pressao:;68;, volume:;9,5;},
{ temperatura:;0,5;, pressao:;68;, volume:;9,3;},
{ temperatura:;1,1;, pressao:;68;, volume:;9,1;},
{ temperatura:;1,6;, pressao:;68;, volume:;8,9;},
{ temperatura:;2,2;, pressao:;68;, volume:;8,8;},
{ temperatura:;2,7;, pressao:;68;, volume:;8,6;},
{ temperatura:;3,3;, pressao:;68;, volume:;8,4;},
{ temperatura:;3,8;, pressao:;68;, volume:;8,2;},
{ temperatura:;4,4;, pressao:;68;, volume:;8,1;},
{ temperatura:;5;, pressao:;68;, volume:;7,9;},
{ temperatura:;5,5;, pressao:;68;, volume:;7,8;},
{ temperatura:;6,1;, pressao:;68;, volume:;7,6;},
{ temperatura:;6,6;, pressao:;68;, volume:;7,5;},
{ temperatura:;7,2;, pressao:;68;, volume:;7,3;},
{ temperatura:;7,7;, pressao:;68;, volume:;7,2;},
{ temperatura:;8,3;, pressao:;68;, volume:;7;},
{ temperatura:;8,8;, pressao:;68;, volume:;6,9;},
{ temperatura:;9,4;, pressao:;68;, volume:;6,8;},
{ temperatura:;10;, pressao:;68;, volume:;6,6;},
{ temperatura:;10,5;, pressao:;68;, volume:;6,5;},
{ temperatura:;11,1;, pressao:;68;, volume:;6,4;},
{ temperatura:;11,6;, pressao:;68;, volume:;6,3;},
{ temperatura:;12,2;, pressao:;68;, volume:;6,2;},
{ temperatura:;12,7;, pressao:;68;, volume:;6,1;},
{ temperatura:;13,3;, pressao:;68;, volume:;6;},
{ temperatura:;13,8;, pressao:;68;, volume:;5,9;},
{ temperatura:;14,4;, pressao:;68;, volume:;5,8;},
{ temperatura:;15;, pressao:;68;, volume:;5,7;},
{ temperatura:;15,5;, pressao:;68;, volume:;5,5;},
{ temperatura:;16,1;, pressao:;68;, volume:;5,5;},
{ temperatura:;16,6;, pressao:;68;, volume:;5,4;},
{ temperatura:;17,2;, pressao:;68;, volume:;5,3;},
{ temperatura:;17,7;, pressao:;68;, volume:;5,2;},
{ temperatura:;18,3;, pressao:;68;, volume:;5,1;},
{ temperatura:;18,8;, pressao:;68;, volume:;5;},
{ temperatura:;19,4;, pressao:;68;, volume:;4,9;},
{ temperatura:;20;, pressao:;68;, volume:;4,8;},
{ temperatura:;20,5;, pressao:;68;, volume:;4,8;},
{ temperatura:;21,1;, pressao:;68;, volume:;4,7;},
{ temperatura:;21,6;, pressao:;68;, volume:;4,6;},
{ temperatura:;22,2;, pressao:;68;, volume:;4,6;},
{ temperatura:;22,7;, pressao:;68;, volume:;4,5;},
{ temperatura:;23,3;, pressao:;68;, volume:;4,4;},
{ temperatura:;23,8;, pressao:;68;, volume:;4,3;},
{ temperatura:;24,4;, pressao:;68;, volume:;4,3;},
{ temperatura:;25;, pressao:;68;, volume:;4,2;},
{ temperatura:;25,5;, pressao:;68;, volume:;4,2;},
{ temperatura:;26,1;, pressao:;68;, volume:;4,1;},
{ temperatura:;26,6;, pressao:;68;, volume:;4;},
{ temperatura:;27,2;, pressao:;68;, volume:;4;},
{ temperatura:;27,7;, pressao:;68;, volume:;3,9;},
{ temperatura:;28,3;, pressao:;68;, volume:;3,9;},
{ temperatura:;28,8;, pressao:;68;, volume:;3,8;},
{ temperatura:;29,4;, pressao:;68;, volume:;3,7;},
{ temperatura:;30;, pressao:;68;, volume:;3,7;},
{ temperatura:;30,8;, pressao:;68;, volume:;3,6;},
{ temperatura:;31,1;, pressao:;68;, volume:;3,6;},
{ temperatura:;31,6;, pressao:;68;, volume:;3,5;},
{ temperatura:;32,2;, pressao:;68;, volume:;3,5;},
{ temperatura:;0;, pressao:;70;, volume:;9,7;},
{ temperatura:;0,5;, pressao:;70;, volume:;9,5;},
{ temperatura:;1,1;, pressao:;70;, volume:;9,3;},
{ temperatura:;1,6;, pressao:;70;, volume:;9,2;},
{ temperatura:;2,2;, pressao:;70;, volume:;9;},
{ temperatura:;2,7;, pressao:;70;, volume:;8,8;},
{ temperatura:;3,3;, pressao:;70;, volume:;8,6;},
{ temperatura:;3,8;, pressao:;70;, volume:;8,4;},
{ temperatura:;4,4;, pressao:;70;, volume:;8,3;},
{ temperatura:;5;, pressao:;70;, volume:;8,1;},
{ temperatura:;5,5;, pressao:;70;, volume:;8;},
{ temperatura:;6,1;, pressao:;70;, volume:;7,8;},
{ temperatura:;6,6;, pressao:;70;, volume:;7,6;},
{ temperatura:;7,2;, pressao:;70;, volume:;7,5;},
{ temperatura:;7,7;, pressao:;70;, volume:;7,4;},
{ temperatura:;8,3;, pressao:;70;, volume:;7,2;},
{ temperatura:;8,8;, pressao:;70;, volume:;7,1;},
{ temperatura:;9,4;, pressao:;70;, volume:;6,9;},
{ temperatura:;10;, pressao:;70;, volume:;6,8;},
{ temperatura:;10,5;, pressao:;70;, volume:;6,7;},
{ temperatura:;11,1;, pressao:;70;, volume:;6,6;},
{ temperatura:;11,6;, pressao:;70;, volume:;6,4;},
{ temperatura:;12,2;, pressao:;70;, volume:;6,3;},
{ temperatura:;12,7;, pressao:;70;, volume:;6,2;},
{ temperatura:;13,3;, pressao:;70;, volume:;6,1;},
{ temperatura:;13,8;, pressao:;70;, volume:;6;},
{ temperatura:;14,4;, pressao:;70;, volume:;5,9;},
{ temperatura:;15;, pressao:;70;, volume:;5,8;},
{ temperatura:;15,5;, pressao:;70;, volume:;5,7;},
{ temperatura:;16,1;, pressao:;70;, volume:;5,6;},
{ temperatura:;16,6;, pressao:;70;, volume:;5,5;},
{ temperatura:;17,2;, pressao:;70;, volume:;5,4;},
{ temperatura:;17,7;, pressao:;70;, volume:;5,3;},
{ temperatura:;18,3;, pressao:;70;, volume:;5,2;},
{ temperatura:;18,8;, pressao:;70;, volume:;5,2;},
{ temperatura:;19,4;, pressao:;70;, volume:;5,1;},
{ temperatura:;20;, pressao:;70;, volume:;5;},
{ temperatura:;20,5;, pressao:;70;, volume:;4,9;},
{ temperatura:;21,1;, pressao:;70;, volume:;4,8;},
{ temperatura:;21,6;, pressao:;70;, volume:;4,7;},
{ temperatura:;22,2;, pressao:;70;, volume:;4,7;},
{ temperatura:;22,7;, pressao:;70;, volume:;4,6;},
{ temperatura:;23,3;, pressao:;70;, volume:;4,5;},
{ temperatura:;23,8;, pressao:;70;, volume:;4,4;},
{ temperatura:;24,4;, pressao:;70;, volume:;4,4;},
{ temperatura:;25;, pressao:;70;, volume:;4,3;},
{ temperatura:;25,5;, pressao:;70;, volume:;4,3;},
{ temperatura:;26,1;, pressao:;70;, volume:;4,2;},
{ temperatura:;26,6;, pressao:;70;, volume:;4,1;},
{ temperatura:;27,2;, pressao:;70;, volume:;4,1;},
{ temperatura:;27,7;, pressao:;70;, volume:;4;},
{ temperatura:;28,3;, pressao:;70;, volume:;4;},
{ temperatura:;28,8;, pressao:;70;, volume:;3,9;},
{ temperatura:;29,4;, pressao:;70;, volume:;3,8;},
{ temperatura:;30;, pressao:;70;, volume:;3,8;},
{ temperatura:;30,8;, pressao:;70;, volume:;3,7;},
{ temperatura:;31,1;, pressao:;70;, volume:;3,7;},
{ temperatura:;31,6;, pressao:;70;, volume:;3,6;},
{ temperatura:;32,2;, pressao:;70;, volume:;3,6;},
{ temperatura:;0;, pressao:;72;, volume:;10;},
{ temperatura:;0,5;, pressao:;72;, volume:;9,8;},
{ temperatura:;1,1;, pressao:;72;, volume:;9,6;},
{ temperatura:;1,6;, pressao:;72;, volume:;9,4;},
{ temperatura:;2,2;, pressao:;72;, volume:;9,2;},
{ temperatura:;2,7;, pressao:;72;, volume:;9;},
{ temperatura:;3,3;, pressao:;72;, volume:;8,8;},
{ temperatura:;3,8;, pressao:;72;, volume:;8,6;},
{ temperatura:;4,4;, pressao:;72;, volume:;8,5;},
{ temperatura:;5;, pressao:;72;, volume:;8,3;},
{ temperatura:;5,5;, pressao:;72;, volume:;8,2;},
{ temperatura:;6,1;, pressao:;72;, volume:;8;},
{ temperatura:;6,6;, pressao:;72;, volume:;7,8;},
{ temperatura:;7,2;, pressao:;72;, volume:;7,7;},
{ temperatura:;7,7;, pressao:;72;, volume:;7,5;},
{ temperatura:;8,3;, pressao:;72;, volume:;7,4;},
{ temperatura:;8,8;, pressao:;72;, volume:;7,2;},
{ temperatura:;9,4;, pressao:;72;, volume:;7,1;},
{ temperatura:;10;, pressao:;72;, volume:;7;},
{ temperatura:;10,5;, pressao:;72;, volume:;6,8;},
{ temperatura:;11,1;, pressao:;72;, volume:;6,7;},
{ temperatura:;11,6;, pressao:;72;, volume:;6,6;},
{ temperatura:;12,2;, pressao:;72;, volume:;6,5;},
{ temperatura:;12,7;, pressao:;72;, volume:;6,3;},
{ temperatura:;13,3;, pressao:;72;, volume:;6,2;},
{ temperatura:;13,8;, pressao:;72;, volume:;6,1;},
{ temperatura:;14,4;, pressao:;72;, volume:;6;},
{ temperatura:;15;, pressao:;72;, volume:;5,9;},
{ temperatura:;15,5;, pressao:;72;, volume:;5,8;},
{ temperatura:;16,1;, pressao:;72;, volume:;5,7;},
{ temperatura:;16,6;, pressao:;72;, volume:;5,6;},
{ temperatura:;17,2;, pressao:;72;, volume:;5,5;},
{ temperatura:;17,7;, pressao:;72;, volume:;5,4;},
{ temperatura:;18,3;, pressao:;72;, volume:;5,4;},
{ temperatura:;18,8;, pressao:;72;, volume:;5,3;},
{ temperatura:;19,4;, pressao:;72;, volume:;5,2;},
{ temperatura:;20;, pressao:;72;, volume:;5,1;},
{ temperatura:;20,5;, pressao:;72;, volume:;5;},
{ temperatura:;21,1;, pressao:;72;, volume:;4,9;},
{ temperatura:;21,6;, pressao:;72;, volume:;4,9;},
{ temperatura:;22,2;, pressao:;72;, volume:;4,8;},
{ temperatura:;22,7;, pressao:;72;, volume:;4,7;},
{ temperatura:;23,3;, pressao:;72;, volume:;4,6;},
{ temperatura:;23,8;, pressao:;72;, volume:;4,5;},
{ temperatura:;24,4;, pressao:;72;, volume:;4,5;},
{ temperatura:;25;, pressao:;72;, volume:;4,4;},
{ temperatura:;25,5;, pressao:;72;, volume:;4,4;},
{ temperatura:;26,1;, pressao:;72;, volume:;4,3;},
{ temperatura:;26,6;, pressao:;72;, volume:;4,2;},
{ temperatura:;27,2;, pressao:;72;, volume:;4,2;},
{ temperatura:;27,7;, pressao:;72;, volume:;4,1;},
{ temperatura:;28,3;, pressao:;72;, volume:;4,1;},
{ temperatura:;28,8;, pressao:;72;, volume:;4;},
{ temperatura:;29,4;, pressao:;72;, volume:;3,9;},
{ temperatura:;30;, pressao:;72;, volume:;3,9;},
{ temperatura:;30,8;, pressao:;72;, volume:;3,8;},
{ temperatura:;31,1;, pressao:;72;, volume:;3,8;},
{ temperatura:;31,6;, pressao:;72;, volume:;3,7;},
{ temperatura:;32,2;, pressao:;72;, volume:;3,7;},
{ temperatura:;0;, pressao:;74;, volume:;10,2;},
{ temperatura:;0,5;, pressao:;74;, volume:;10;},
{ temperatura:;1,1;, pressao:;74;, volume:;9,8;},
{ temperatura:;1,6;, pressao:;74;, volume:;9,6;},
{ temperatura:;2,2;, pressao:;74;, volume:;9,4;},
{ temperatura:;2,7;, pressao:;74;, volume:;9,2;},
{ temperatura:;3,3;, pressao:;74;, volume:;9;},
{ temperatura:;3,8;, pressao:;74;, volume:;8,8;},
{ temperatura:;4,4;, pressao:;74;, volume:;8,7;},
{ temperatura:;5;, pressao:;74;, volume:;8,5;},
{ temperatura:;5,5;, pressao:;74;, volume:;8,3;},
{ temperatura:;6,1;, pressao:;74;, volume:;8,2;},
{ temperatura:;6,6;, pressao:;74;, volume:;8;},
{ temperatura:;7,2;, pressao:;74;, volume:;7,8;},
{ temperatura:;7,7;, pressao:;74;, volume:;7,7;},
{ temperatura:;8,3;, pressao:;74;, volume:;7,6;},
{ temperatura:;8,8;, pressao:;74;, volume:;7,4;},
{ temperatura:;9,4;, pressao:;74;, volume:;7,2;},
{ temperatura:;10;, pressao:;74;, volume:;7,1;},
{ temperatura:;10,5;, pressao:;74;, volume:;7;},
{ temperatura:;11,1;, pressao:;74;, volume:;6,9;},
{ temperatura:;11,6;, pressao:;74;, volume:;6,7;},
{ temperatura:;12,2;, pressao:;74;, volume:;6,6;},
{ temperatura:;12,7;, pressao:;74;, volume:;6,5;},
{ temperatura:;13,3;, pressao:;74;, volume:;6,4;},
{ temperatura:;13,8;, pressao:;74;, volume:;6,3;},
{ temperatura:;14,4;, pressao:;74;, volume:;6,2;},
{ temperatura:;15;, pressao:;74;, volume:;6,1;},
{ temperatura:;15,5;, pressao:;74;, volume:;6;},
{ temperatura:;16,1;, pressao:;74;, volume:;5,9;},
{ temperatura:;16,6;, pressao:;74;, volume:;5,8;},
{ temperatura:;17,2;, pressao:;74;, volume:;5,7;},
{ temperatura:;17,7;, pressao:;74;, volume:;5,5;},
{ temperatura:;18,3;, pressao:;74;, volume:;5,5;},
{ temperatura:;18,8;, pressao:;74;, volume:;5,4;},
{ temperatura:;19,4;, pressao:;74;, volume:;5,3;},
{ temperatura:;20;, pressao:;74;, volume:;5,2;},
{ temperatura:;20,5;, pressao:;74;, volume:;5,1;},
{ temperatura:;21,1;, pressao:;74;, volume:;5,1;},
{ temperatura:;21,6;, pressao:;74;, volume:;5;},
{ temperatura:;22,2;, pressao:;74;, volume:;4,9;},
{ temperatura:;22,7;, pressao:;74;, volume:;4,8;},
{ temperatura:;23,3;, pressao:;74;, volume:;4,7;},
{ temperatura:;23,8;, pressao:;74;, volume:;4,7;},
{ temperatura:;24,4;, pressao:;74;, volume:;4,6;},
{ temperatura:;25;, pressao:;74;, volume:;4,5;},
{ temperatura:;25,5;, pressao:;74;, volume:;4,5;},
{ temperatura:;26,1;, pressao:;74;, volume:;4,4;},
{ temperatura:;26,6;, pressao:;74;, volume:;4,3;},
{ temperatura:;27,2;, pressao:;74;, volume:;4,3;},
{ temperatura:;27,7;, pressao:;74;, volume:;4,2;},
{ temperatura:;28,3;, pressao:;74;, volume:;4,1;},
{ temperatura:;28,8;, pressao:;74;, volume:;4,1;},
{ temperatura:;29,4;, pressao:;74;, volume:;4;},
{ temperatura:;30;, pressao:;74;, volume:;4;},
{ temperatura:;30,8;, pressao:;74;, volume:;3,9;},
{ temperatura:;31,1;, pressao:;74;, volume:;3,8;},
{ temperatura:;31,6;, pressao:;74;, volume:;3,8;},
{ temperatura:;32,2;, pressao:;74;, volume:;3,7;},
{ temperatura:;0;, pressao:;76;, volume:;10,4;},
{ temperatura:;0,5;, pressao:;76;, volume:;10,2;},
{ temperatura:;1,1;, pressao:;76;, volume:;10;},
{ temperatura:;1,6;, pressao:;76;, volume:;9,8;},
{ temperatura:;2,2;, pressao:;76;, volume:;9,6;},
{ temperatura:;2,7;, pressao:;76;, volume:;9,4;},
{ temperatura:;3,3;, pressao:;76;, volume:;9,2;},
{ temperatura:;3,8;, pressao:;76;, volume:;9;},
{ temperatura:;4,4;, pressao:;76;, volume:;8,8;},
{ temperatura:;5;, pressao:;76;, volume:;8,7;},
{ temperatura:;5,5;, pressao:;76;, volume:;8,5;},
{ temperatura:;6,1;, pressao:;76;, volume:;8,4;},
{ temperatura:;6,6;, pressao:;76;, volume:;8,2;},
{ temperatura:;7,2;, pressao:;76;, volume:;8;},
{ temperatura:;7,7;, pressao:;76;, volume:;7,9;},
{ temperatura:;8,3;, pressao:;76;, volume:;7,7;},
{ temperatura:;8,8;, pressao:;76;, volume:;7,6;},
{ temperatura:;9,4;, pressao:;76;, volume:;7,4;},
{ temperatura:;10;, pressao:;76;, volume:;7,3;},
{ temperatura:;10,5;, pressao:;76;, volume:;7,2;},
{ temperatura:;11,1;, pressao:;76;, volume:;7;},
{ temperatura:;11,6;, pressao:;76;, volume:;6,9;},
{ temperatura:;12,2;, pressao:;76;, volume:;6,8;},
{ temperatura:;12,7;, pressao:;76;, volume:;6,6;},
{ temperatura:;13,3;, pressao:;76;, volume:;6,5;},
{ temperatura:;13,8;, pressao:;76;, volume:;6,4;},
{ temperatura:;14,4;, pressao:;76;, volume:;6,3;},
{ temperatura:;15;, pressao:;76;, volume:;6,2;},
{ temperatura:;15,5;, pressao:;76;, volume:;6,1;},
{ temperatura:;16,1;, pressao:;76;, volume:;6;},
{ temperatura:;16,6;, pressao:;76;, volume:;5,9;},
{ temperatura:;17,2;, pressao:;76;, volume:;5,8;},
{ temperatura:;17,7;, pressao:;76;, volume:;5,7;},
{ temperatura:;18,3;, pressao:;76;, volume:;5,6;},
{ temperatura:;18,8;, pressao:;76;, volume:;5,5;},
{ temperatura:;19,4;, pressao:;76;, volume:;5,4;},
{ temperatura:;20;, pressao:;76;, volume:;5,3;},
{ temperatura:;20,5;, pressao:;76;, volume:;5,3;},
{ temperatura:;21,1;, pressao:;76;, volume:;5,2;},
